# BTC/ETH daily — sanity-check fixture (NOT canonical)
# source: CoinMetrics community data (PriceUSD, close-only reference rate)
# OHLC are degenerate: open=high=low=close=PriceUSD, volume=0
#   => Donchian here is Donchian-on-CLOSE, not high/low. Sanity only.
# canonical OHLCV = Binance via ccxt (CcxtLoader), V2-T validation.
# range: 2019-01-01..2024-12-31  built by build_fixture.py
date,open,high,low,close,volume
2023-08-30,1705.04314114553,1705.04314114553,1705.04314114553,1705.04314114553,0
2023-08-31,1645.67690531853,1645.67690531853,1645.67690531853,1645.67690531853,0
2023-09-01,1628.75344476914,1628.75344476914,1628.75344476914,1628.75344476914,0
2023-09-02,1636.88336528346,1636.88336528346,1636.88336528346,1636.88336528346,0
2023-09-03,1635.56472647575,1635.56472647575,1635.56472647575,1635.56472647575,0
2023-09-04,1627.41772355348,1627.41772355348,1627.41772355348,1627.41772355348,0
2023-09-05,1632.72254324956,1632.72254324956,1632.72254324956,1632.72254324956,0
2023-09-06,1632.395921391,1632.395921391,1632.395921391,1632.395921391,0
2023-09-07,1646.08132933957,1646.08132933957,1646.08132933957,1646.08132933957,0
2023-09-08,1636.38499357101,1636.38499357101,1636.38499357101,1636.38499357101,0
2023-09-09,1634.67623524255,1634.67623524255,1634.67623524255,1634.67623524255,0
2023-09-10,1617.41718790181,1617.41718790181,1617.41718790181,1617.41718790181,0
2023-09-11,1549.35964874342,1549.35964874342,1549.35964874342,1549.35964874342,0
2023-09-12,1594.0094345412,1594.0094345412,1594.0094345412,1594.0094345412,0
2023-09-13,1607.7192194623,1607.7192194623,1607.7192194623,1607.7192194623,0
2023-09-14,1627.52328755114,1627.52328755114,1627.52328755114,1627.52328755114,0
2023-09-15,1643.92288106371,1643.92288106371,1643.92288106371,1643.92288106371,0
2023-09-16,1634.72032933957,1634.72032933957,1634.72032933957,1634.72032933957,0
2023-09-17,1620.58054354179,1620.58054354179,1620.58054354179,1620.58054354179,0
2023-09-18,1637.64761016949,1637.64761016949,1637.64761016949,1637.64761016949,0
2023-09-19,1643.48128784337,1643.48128784337,1643.48128784337,1643.48128784337,0
2023-09-20,1622.66867942724,1622.66867942724,1622.66867942724,1622.66867942724,0
2023-09-21,1584.68828667446,1584.68828667446,1584.68828667446,1584.68828667446,0
2023-09-22,1593.62554763296,1593.62554763296,1593.62554763296,1593.62554763296,0
2023-09-23,1592.93375365284,1592.93375365284,1592.93375365284,1592.93375365284,0
2023-09-24,1581.2407817066,1581.2407817066,1581.2407817066,1581.2407817066,0
2023-09-25,1587.55197077732,1587.55197077732,1587.55197077732,1587.55197077732,0
2023-09-26,1592.03694038574,1592.03694038574,1592.03694038574,1592.03694038574,0
2023-09-27,1596.47206604325,1596.47206604325,1596.47206604325,1596.47206604325,0
2023-09-28,1652.89402893045,1652.89402893045,1652.89402893045,1652.89402893045,0
2023-09-29,1667.55800642899,1667.55800642899,1667.55800642899,1667.55800642899,0
2023-09-30,1671.13527235535,1671.13527235535,1671.13527235535,1671.13527235535,0
2023-10-01,1731.54860958504,1731.54860958504,1731.54860958504,1731.54860958504,0
2023-10-02,1663.19262887201,1663.19262887201,1663.19262887201,1663.19262887201,0
2023-10-03,1656.90272647575,1656.90272647575,1656.90272647575,1656.90272647575,0
2023-10-04,1648.97039859731,1648.97039859731,1648.97039859731,1648.97039859731,0
2023-10-05,1613.01122939801,1613.01122939801,1613.01122939801,1613.01122939801,0
2023-10-06,1645.72665341905,1645.72665341905,1645.72665341905,1645.72665341905,0
2023-10-07,1635.14589070719,1635.14589070719,1635.14589070719,1635.14589070719,0
2023-10-08,1632.99003798948,1632.99003798948,1632.99003798948,1632.99003798948,0
2023-10-09,1579.55456808884,1579.55456808884,1579.55456808884,1579.55456808884,0
2023-10-10,1568.32793717125,1568.32793717125,1568.32793717125,1568.32793717125,0
2023-10-11,1565.31241496201,1565.31241496201,1565.31241496201,1565.31241496201,0
2023-10-12,1538.10105201636,1538.10105201636,1538.10105201636,1538.10105201636,0
2023-10-13,1550.26081034483,1550.26081034483,1550.26081034483,1550.26081034483,0
2023-10-14,1555.66229076563,1555.66229076563,1555.66229076563,1555.66229076563,0
2023-10-15,1556.29597632963,1556.29597632963,1556.29597632963,1556.29597632963,0
2023-10-16,1600.99388457043,1600.99388457043,1600.99388457043,1600.99388457043,0
2023-10-17,1565.29439362946,1565.29439362946,1565.29439362946,1565.29439362946,0
2023-10-18,1563.40930859147,1563.40930859147,1563.40930859147,1563.40930859147,0
2023-10-19,1566.42841876096,1566.42841876096,1566.42841876096,1566.42841876096,0
2023-10-20,1605.57386294565,1605.57386294565,1605.57386294565,1605.57386294565,0
2023-10-21,1628.75319929866,1628.75319929866,1628.75319929866,1628.75319929866,0
2023-10-22,1663.03004091175,1663.03004091175,1663.03004091175,1663.03004091175,0
2023-10-23,1763.06074313267,1763.06074313267,1763.06074313267,1763.06074313267,0
2023-10-24,1784.6231823495,1784.6231823495,1784.6231823495,1784.6231823495,0
2023-10-25,1786.28815692577,1786.28815692577,1786.28815692577,1786.28815692577,0
2023-10-26,1804.61282933957,1804.61282933957,1804.61282933957,1804.61282933957,0
2023-10-27,1780.84673845704,1780.84673845704,1780.84673845704,1780.84673845704,0
2023-10-28,1776.20995675044,1776.20995675044,1776.20995675044,1776.20995675044,0
2023-10-29,1797.71945149036,1797.71945149036,1797.71945149036,1797.71945149036,0
2023-10-30,1809.38564757452,1809.38564757452,1809.38564757452,1809.38564757452,0
2023-10-31,1813.54269783752,1813.54269783752,1813.54269783752,1813.54269783752,0
2023-11-01,1846.08104295733,1846.08104295733,1846.08104295733,1846.08104295733,0
2023-11-02,1799.2211244886,1799.2211244886,1799.2211244886,1799.2211244886,0
2023-11-03,1832.61355727645,1832.61355727645,1832.61355727645,1832.61355727645,0
2023-11-04,1859.52932407949,1859.52932407949,1859.52932407949,1859.52932407949,0
2023-11-05,1896.54958766803,1896.54958766803,1896.54958766803,1896.54958766803,0
2023-11-06,1898.86499298656,1898.86499298656,1898.86499298656,1898.86499298656,0
2023-11-07,1886.19089158387,1886.19089158387,1886.19089158387,1886.19089158387,0
2023-11-08,1892.6552150789,1892.6552150789,1892.6552150789,1892.6552150789,0
2023-11-09,2115.80718468732,2115.80718468732,2115.80718468732,2115.80718468732,0
